tiempo_s,aceleracion_z
9.840,-10.263
9.850,-10.329
9.860,-10.395
9.870,-10.461
9.880,-10.491
9.890,-10.515
9.900,-10.539
9.910,-10.441
9.920,-10.237
9.930,-10.033
9.940,-9.843
9.950,-9.708
9.960,-9.573
9.970,-9.438
9.980,-9.293
9.990,-9.146
10.000,-8.999
10.010,-8.932
10.020,-8.935
10.030,-8.938
10.040,-8.937
10.050,-8.922
10.060,-8.907
10.070,-8.892
10.080,-9.009
10.090,-9.147
10.100,-9.285
10.110,-9.395
10.120,-9.479
10.130,-9.563
10.140,-9.642
10.150,-9.705
10.160,-9.768
10.170,-9.831
10.180,-9.876
10.190,-9.918
10.200,-9.960
10.210,-9.990
10.220,-10.008
10.230,-10.026
10.240,-10.038
10.250,-10.026
10.260,-10.014
10.270,-10.002
10.280,-10.000
10.290,-10.000
10.300,-10.000
10.310,-10.024
10.320,-10.069
10.330,-10.114
10.340,-10.153
10.350,-10.171
10.360,-10.189
10.370,-10.207
10.380,-10.261
10.390,-10.321
10.400,-10.381
10.410,-10.440
10.420,-10.497
10.430,-10.554
10.440,-10.601
10.450,-10.607
10.460,-10.613
10.470,-10.619
10.480,-10.397
10.490,-10.136
10.500,-9.875
10.510,-9.702
10.520,-9.609
10.530,-9.516
10.540,-9.414
10.550,-9.276
10.560,-9.138
10.570,-9.000
10.580,-8.983
10.590,-8.986
10.600,-8.989
10.610,-8.982
10.620,-8.967
10.630,-8.952
10.640,-8.958
10.650,-9.057
10.660,-9.156
10.670,-9.255
10.680,-9.339
10.690,-9.420
10.700,-9.501
10.710,-9.579
10.720,-9.654
10.730,-9.729
10.740,-9.798
10.750,-9.840
10.760,-9.882
10.770,-9.924
10.780,-9.943
10.790,-9.958
10.800,-9.973
10.810,-9.988
10.820,-10.003
10.830,-10.018
10.840,-10.032
10.850,-10.041
10.860,-10.050
10.870,-10.059
10.880,-10.083
10.890,-10.110
10.900,-10.137
10.910,-10.165
10.920,-10.195
10.930,-10.225
10.940,-10.260
10.950,-10.317
10.960,-10.374
10.970,-10.431
10.980,-10.475
10.990,-10.517
11.000,-10.559
11.010,-10.562
11.020,-10.526
11.030,-10.490
11.040,-10.415
11.050,-10.160
11.060,-9.905
11.070,-9.650
11.080,-9.524
11.090,-9.422
11.100,-9.320
11.110,-9.221
11.120,-9.125
11.130,-9.029
11.140,-8.954
11.150,-8.978
11.160,-9.002
11.170,-9.026
11.180,-9.055
11.190,-9.085
11.200,-9.115
11.210,-9.186
11.220,-9.297
11.230,-9.408
11.240,-9.513
11.250,-9.591
11.260,-9.669
11.270,-9.747
11.280,-9.800
11.290,-9.848
11.300,-9.896
11.310,-9.935
11.320,-9.965
11.330,-9.995
11.340,-10.022
11.350,-10.034
11.360,-10.046
11.370,-10.058
11.380,-10.080
11.390,-10.104
11.400,-10.128
11.410,-10.148
11.420,-10.163
11.430,-10.177
11.440,-10.198
11.450,-10.246
11.460,-10.294
11.470,-10.342
11.480,-10.385
11.490,-10.427
11.500,-10.469
11.510,-10.518
11.520,-10.575
11.530,-10.632
11.540,-10.662
11.550,-10.551
11.560,-10.440
11.570,-10.329
11.580,-10.191
11.590,-10.047
11.600,-9.903
11.610,-9.738
11.620,-9.552
11.630,-9.366
11.640,-9.205
11.650,-9.172
11.660,-9.139
11.670,-9.106
11.680,-9.065
11.690,-9.023
11.700,-8.981
11.710,-9.000
11.720,-9.081
11.730,-9.162
11.740,-9.245
11.750,-9.341
11.760,-9.437
11.770,-9.533
11.780,-9.607
11.790,-9.676
11.800,-9.745
11.810,-9.807
11.820,-9.861
11.830,-9.914
11.840,-9.963
11.850,-9.984
11.860,-10.005
11.870,-10.026
11.880,-10.055
11.890,-10.085
11.900,-10.115
11.910,-10.140
11.920,-10.161
11.930,-10.182
11.940,-10.203
11.950,-10.221
11.960,-10.239
11.970,-10.257
11.980,-10.302
11.990,-10.353
12.000,-10.404
12.010,-10.448
12.020,-10.484
12.030,-10.519
12.040,-10.550
12.050,-10.553
12.060,-10.556
12.070,-10.559
12.080,-10.381
12.090,-10.162
12.100,-9.943
12.110,-9.786
12.120,-9.696
12.130,-9.606
12.140,-9.511
12.150,-9.382
12.160,-9.253
12.170,-9.124
12.180,-9.088
12.190,-9.073
12.200,-9.058
12.210,-9.046
12.220,-9.037
12.230,-9.028
12.240,-9.039
12.250,-9.165
12.260,-9.291
12.270,-9.417
12.280,-9.506
12.290,-9.587
12.300,-9.668
12.310,-9.737
12.320,-9.794
12.330,-9.851
12.340,-9.904
12.350,-9.931
12.360,-9.958
12.370,-9.985
12.380,-9.992
12.390,-9.995
12.400,-9.998
12.410,-9.999
12.420,-9.996
12.430,-9.993
12.440,-9.991
12.450,-9.997
12.460,-10.003
12.470,-10.009
12.480,-10.034
12.490,-10.064
12.500,-10.094
12.510,-10.136
12.520,-10.190
12.530,-10.244
12.540,-10.301
12.550,-10.382
12.560,-10.463
12.570,-10.544
12.580,-10.616
12.590,-10.685
12.600,-10.754
12.610,-10.740
12.620,-10.635
12.630,-10.530
12.640,-10.409
12.650,-10.184
12.660,-9.959
12.670,-9.734
12.680,-9.569
12.690,-9.419
12.700,-9.269
12.710,-9.173
12.720,-9.137
12.730,-9.101
12.740,-9.070
